"filename", "language", "Batch", "Gradle", "Java Properties", "XML", "Kotlin", "JSON", "comment", "blank", "total"
"c:\Users\didac\OneDrive\Documentos\FP\CFGS\2nDAM\PROJECTES\SIM_BANK\app\src\main\java\com\bluemeth\simbank\src\ui\home\tabs\credit_cards_tab\add_credit_card\add_credit_card_forms\prepaid_card_form\FormPrepaidCardFragment.kt", "Kotlin", 0, 0, 0, 0, 106, 0, 0, 21, 127
"c:\Users\didac\OneDrive\Documentos\FP\CFGS\2nDAM\PROJECTES\SIM_BANK\app\src\main\java\com\bluemeth\simbank\src\ui\home\tabs\credit_cards_tab\add_credit_card\add_credit_card_forms\prepaid_card_form\FormPrepaidCardViewModel.kt", "Kotlin", 0, 0, 0, 0, 80, 0, 0, 7, 87
"c:\Users\didac\OneDrive\Documentos\FP\CFGS\2nDAM\PROJECTES\SIM_BANK\app\src\main\java\com\bluemeth\simbank\src\ui\home\tabs\credit_cards_tab\add_credit_card\add_credit_card_forms\prepaid_card_form\FormPrepaidCardViewState.kt", "Kotlin", 0, 0, 0, 0, 8, 0, 0, 1, 9
"c:\Users\didac\OneDrive\Documentos\FP\CFGS\2nDAM\PROJECTES\SIM_BANK\app\src\main\java\com\bluemeth\simbank\src\ui\home\tabs\credit_cards_tab\add_credit_card\add_credit_card_forms\prepaid_card_form\model\FormPrepaidCard.kt", "Kotlin", 0, 0, 0, 0, 8, 0, 0, 1, 9
"c:\Users\didac\OneDrive\Documentos\FP\CFGS\2nDAM\PROJECTES\SIM_BANK\app\src\main\java\com\bluemeth\simbank\src\ui\home\tabs\credit_cards_tab\add_credit_card\model\CreditCardInfo.kt", "Kotlin", 0, 0, 0, 0, 9, 0, 0, 3, 12
"c:\Users\didac\OneDrive\Documentos\FP\CFGS\2nDAM\PROJECTES\SIM_BANK\app\src\main\java\com\bluemeth\simbank\src\ui\home\tabs\credit_cards_tab\info_card\InfoCardFragment.kt", "Kotlin", 0, 0, 0, 0, 109, 0, 0, 22, 131
"c:\Users\didac\OneDrive\Documentos\FP\CFGS\2nDAM\PROJECTES\SIM_BANK\app\src\main\java\com\bluemeth\simbank\src\ui\home\tabs\functions_tab\FunctionsFragment.kt", "Kotlin", 0, 0, 0, 0, 61, 0, 0, 22, 83
"c:\Users\didac\OneDrive\Documentos\FP\CFGS\2nDAM\PROJECTES\SIM_BANK\app\src\main\java\com\bluemeth\simbank\src\ui\home\tabs\functions_tab\FunctionsViewModel.kt", "Kotlin", 0, 0, 0, 0, 22, 0, 0, 5, 27
"c:\Users\didac\OneDrive\Documentos\FP\CFGS\2nDAM\PROJECTES\SIM_BANK\app\src\main\java\com\bluemeth\simbank\src\ui\home\tabs\functions_tab\bizum_function\BizumFragment.kt", "Kotlin", 0, 0, 0, 0, 149, 0, 0, 29, 178
"c:\Users\didac\OneDrive\Documentos\FP\CFGS\2nDAM\PROJECTES\SIM_BANK\app\src\main\java\com\bluemeth\simbank\src\ui\home\tabs\functions_tab\bizum_function\BizumHistoryRVAdapter.kt", "Kotlin", 0, 0, 0, 0, 86, 0, 0, 17, 103
"c:\Users\didac\OneDrive\Documentos\FP\CFGS\2nDAM\PROJECTES\SIM_BANK\app\src\main\java\com\bluemeth\simbank\src\ui\home\tabs\functions_tab\bizum_function\BizumViewModel.kt", "Kotlin", 0, 0, 0, 0, 24, 0, 0, 6, 30
"c:\Users\didac\OneDrive\Documentos\FP\CFGS\2nDAM\PROJECTES\SIM_BANK\app\src\main\java\com\bluemeth\simbank\src\ui\home\tabs\functions_tab\bizum_function\bizum_details\BizumDetailFragment.kt", "Kotlin", 0, 0, 0, 0, 125, 0, 0, 25, 150
"c:\Users\didac\OneDrive\Documentos\FP\CFGS\2nDAM\PROJECTES\SIM_BANK\app\src\main\java\com\bluemeth\simbank\src\ui\home\tabs\functions_tab\bizum_function\bizum_details\BizumDetailViewModel.kt", "Kotlin", 0, 0, 0, 0, 15, 0, 0, 4, 19
"c:\Users\didac\OneDrive\Documentos\FP\CFGS\2nDAM\PROJECTES\SIM_BANK\app\src\main\java\com\bluemeth\simbank\src\ui\home\tabs\functions_tab\bizum_function\bizum_form_function\AddressesRVAdapter.kt", "Kotlin", 0, 0, 0, 0, 76, 0, 0, 19, 95
"c:\Users\didac\OneDrive\Documentos\FP\CFGS\2nDAM\PROJECTES\SIM_BANK\app\src\main\java\com\bluemeth\simbank\src\ui\home\tabs\functions_tab\bizum_function\bizum_form_function\BizumFormFragment.kt", "Kotlin", 0, 0, 0, 0, 263, 0, 0, 48, 311
"c:\Users\didac\OneDrive\Documentos\FP\CFGS\2nDAM\PROJECTES\SIM_BANK\app\src\main\java\com\bluemeth\simbank\src\ui\home\tabs\functions_tab\bizum_function\bizum_form_function\BizumFormViewModel.kt", "Kotlin", 0, 0, 0, 0, 86, 0, 0, 22, 108
"c:\Users\didac\OneDrive\Documentos\FP\CFGS\2nDAM\PROJECTES\SIM_BANK\app\src\main\java\com\bluemeth\simbank\src\ui\home\tabs\functions_tab\bizum_function\bizum_form_function\BizumFormViewState.kt", "Kotlin", 0, 0, 0, 0, 8, 0, 0, 2, 10
"c:\Users\didac\OneDrive\Documentos\FP\CFGS\2nDAM\PROJECTES\SIM_BANK\app\src\main\java\com\bluemeth\simbank\src\ui\home\tabs\functions_tab\bizum_function\bizum_form_function\bizum_add_from_agenda\AddContactFromAgendaFragment.kt", "Kotlin", 0, 0, 0, 0, 162, 0, 0, 28, 190
"c:\Users\didac\OneDrive\Documentos\FP\CFGS\2nDAM\PROJECTES\SIM_BANK\app\src\main\java\com\bluemeth\simbank\src\ui\home\tabs\functions_tab\bizum_function\bizum_form_function\bizum_add_from_agenda\AddContactFromAgendaViewModel.kt", "Kotlin", 0, 0, 0, 0, 44, 0, 0, 11, 55
"c:\Users\didac\OneDrive\Documentos\FP\CFGS\2nDAM\PROJECTES\SIM_BANK\app\src\main\java\com\bluemeth\simbank\src\ui\home\tabs\functions_tab\bizum_function\bizum_form_function\bizum_add_from_agenda\AgendaRVAdapter.kt", "Kotlin", 0, 0, 0, 0, 75, 0, 1, 15, 91
"c:\Users\didac\OneDrive\Documentos\FP\CFGS\2nDAM\PROJECTES\SIM_BANK\app\src\main\java\com\bluemeth\simbank\src\ui\home\tabs\functions_tab\bizum_function\bizum_form_function\bizum_add_from_agenda\model\ContactAgenda.kt", "Kotlin", 0, 0, 0, 0, 6, 0, 0, 1, 7
"c:\Users\didac\OneDrive\Documentos\FP\CFGS\2nDAM\PROJECTES\SIM_BANK\app\src\main\java\com\bluemeth\simbank\src\ui\home\tabs\functions_tab\bizum_function\bizum_form_function\bizum_add_manually\AddContactManuallyFragment.kt", "Kotlin", 0, 0, 0, 0, 115, 0, 0, 22, 137
"c:\Users\didac\OneDrive\Documentos\FP\CFGS\2nDAM\PROJECTES\SIM_BANK\app\src\main\java\com\bluemeth\simbank\src\ui\home\tabs\functions_tab\bizum_function\bizum_form_function\bizum_add_manually\AddContactManuallyViewModel.kt", "Kotlin", 0, 0, 0, 0, 48, 0, 0, 14, 62
"c:\Users\didac\OneDrive\Documentos\FP\CFGS\2nDAM\PROJECTES\SIM_BANK\app\src\main\java\com\bluemeth\simbank\src\ui\home\tabs\functions_tab\bizum_function\bizum_form_function\bizum_add_manually\AddContactManuallyViewState.kt", "Kotlin", 0, 0, 0, 0, 7, 0, 0, 2, 9
"c:\Users\didac\OneDrive\Documentos\FP\CFGS\2nDAM\PROJECTES\SIM_BANK\app\src\main\java\com\bluemeth\simbank\src\ui\home\tabs\functions_tab\bizum_function\bizum_form_function\bizum_add_manually\model\ContactManually.kt", "Kotlin", 0, 0, 0, 0, 7, 0, 0, 2, 9
"c:\Users\didac\OneDrive\Documentos\FP\CFGS\2nDAM\PROJECTES\SIM_BANK\app\src\main\java\com\bluemeth\simbank\src\ui\home\tabs\functions_tab\bizum_function\bizum_form_function\bizum_resume_function\BizumResumeFragment.kt", "Kotlin", 0, 0, 0, 0, 257, 0, 62, 36, 355
"c:\Users\didac\OneDrive\Documentos\FP\CFGS\2nDAM\PROJECTES\SIM_BANK\app\src\main\java\com\bluemeth\simbank\src\ui\home\tabs\functions_tab\bizum_function\bizum_form_function\bizum_resume_function\BizumResumeViewModel.kt", "Kotlin", 0, 0, 0, 0, 59, 0, 0, 13, 72
"c:\Users\didac\OneDrive\Documentos\FP\CFGS\2nDAM\PROJECTES\SIM_BANK\app\src\main\java\com\bluemeth\simbank\src\ui\home\tabs\functions_tab\bizum_function\bizum_form_function\models\BizumFormModel.kt", "Kotlin", 0, 0, 0, 0, 8, 0, 0, 2, 10
"c:\Users\didac\OneDrive\Documentos\FP\CFGS\2nDAM\PROJECTES\SIM_BANK\app\src\main\java\com\bluemeth\simbank\src\ui\home\tabs\functions_tab\bizum_function\bizum_form_function\models\ContactBizum.kt", "Kotlin", 0, 0, 0, 0, 6, 0, 0, 2, 8
